index,user_id,date,comment
1458,dino001,"April 15, 2015 3:52PM","flightnursesaid:cdnpinheadsaid:BMW has clearly decided that the enthusiasts who built the brand 40 years ago are no longer of any significant value, relative to those who appreciate numb electric steering and soft suspensions -- never mind RFTs and electric oil level sensors that don't always work.I haven't let the door hit me on the way out, and I'm sure the 0.2% of the market who feels the same way hasn't either.The real question is, where do we go from here?  I want a diesel-powered station wagon with a manual transmission.  BMW makes several which would perfectly meet my desires, but none are sold in North America.  Almost no one else cares, so I guess they're doing it correctly.Oh please stop the drama... These ""enthusiasts"" don't buy enough cars to keep the company afloat... I guess the M235 isn't good enough...It's true, but they were ones who shouted from rooftops how great their product was, worth paying the money.  So the crowd came, but BMW decided the services of shouting are no longer required.  They may be right, for now.  It's more important if in say ten-twenty years, when nobody shouts and people buy because they got a good deal, BMW goes Acura's way.   It's easy to imagine that.  Acura was also on the rise, until it was not.  They basically have two models of consequence - MDX and TLX, and the latter one is still not close in popularity to old TL.  I don't know, we will see."
1459,ivan_99,"April 16, 2015 8:10PM","kyfdxsaid:""Old school"" cars are gone....no onemakes what they made 25 years ago...  (or even 10 years ago).I love my 2006 E46...    That's why I keep driving it.... nothing else out there like it.Also..   we had an '87 BMW 325iS..   (just a few years ago).    That car was $28K in 1987..   even entry level was pretty unaffordable for BMW, then...Unfortunately...$28K in 1987 is almost $58K in today's dollars."
1460,markcincinnati,"April 17, 2015 10:03AM","Old School -- not even sure, anymore, what that means exactly.  I wouldn't give up ABS, ESP, Blind Spot Warnings, Parktronic, Rear, Front, Top-view cameras, torque vectoring differentials, brake assist, turbo or super charged ""cleaner"" engines, adjustable suspensions, dual clutch ""automatic manual"" transmissions, fuel stratified injection, voice commands, hand and eyes free phoning capabilities, sat navigation and all the apparently ""New School"" tech noted and most of what I didn't note, too.My all time favorite car -- until now -- was a 1995 Audi S6, fully loaded, manual transmission version.  I loved that car.  As my newer cars came along, I appreciated their improved technology, safety, performance and luxury, but that certain something the 1995 S6 had was always something I looked and hoped for.Finally, my '14 S4 has both that ""certain something"" (old school) coupled with the tech and features available on a modern car (new school).I bet if someone brought me a pristine 1995 S6 to drive, I'd find it, today, underwhelming.Of course, that was then, this is now . . . I've let go of the past, even though I still remember it with great affection.I really doubt there would be much of a market for old school vehicles anyway. . . .I  can't wait for ""the next"" new school treat from the planet's best automakers.Signed,Often wrong, never uncertain."
1461,cdnpinhead,"April 17, 2015 11:50AM","Is this where I get to say ""please stop the drama?""I don't think I want to."
1462,circlew,"April 18, 2015 5:36AM","I broke down and leased a '15 Q50S but it has AWD!  Skipped the steer-by-wire which costs more for weird steering gremlins since it's new tech.  I'm sure this will improve and they'll figure out the ""simulated steering feel"" settings going forward to satisfy everyone.  (Saw one video that shows you can set the car to drive itself for a short period of time when cruising and lane assist engaged.)Love the seats in the sport with the thigh support and they did a great job on NVH reduction from the G. Fast but the Q isn't a weekend track mule, that's for sure.  Only picked it up last week so not many miles since I'm traveling at the moment...."
1463,dino001,"April 10, 2015 5:04AM","Here is Bloomberg's review of Acura ILX.  Utterly devastating.  My favorite is comparison with Honda Civic with line ""one has inflated sense of itself, the other does not"".http://www.bloomberg.com/news/articles/2015-04-10/the-acura-ilx-is-a-30-000-luxury-car-that-isn-t-really-a-luxury?cmpid=yhoo"
1464,stickguy,"April 10, 2015 6:59AM",Hack job.  I liked it.  Well loaded.  Quick. Handles and rides well.   Sounds like badge snobbery.
1465,brian125,"April 10, 2015 7:50AM",Hannah Elliot is a woman  I read her review on the ILX. She should of compared her basis to  the LX Accord that sells for 20k Not a Civic. Check out her review on the New Audi S3. ( not a bad job ). But  I would take some of her Reviews / comments with a grain of salt.http://www.bloomberg.com/news/articles/2015-03-13/the-2015-audi-s3-is-the-best-sport-sedan-for-the-money
1466,markcincinnati,"April 10, 2015 10:00AM",""". . .to further humble the Germans . . ."" The word I honed in on was ""further,"" which would assume they had been previously humbled.It would seem that everyone here appears to have an opinion that, to me, reads something like (speaking of the Germans): The way fill-in-the-blank"" (usually filled in with BMW) cars were during the fill-in-the-blank (usually some year or range of years that is at least 5 years ago, often as much as 15) is better than they are today. The author of said opinion/perspective will usually attribute their reasons for stating the ""fact"" of better then than now, to be the current difficulty in getting today's version with a stick shift or the increase in luxury content at the expense of performance, the selection by the manufacturer of run flat tires or whatever other dislike is currently popular.Far as I can tell, however, the German auto makers Audi, BMW and Mercedes (and probably Porsche, but not as often mentioned) were not humbled THEN and therefore are highly unlikely to have been ""further"" humbled by Acura, Lexus and Infiniti.Current auto review magazine's still typically pick a European over an Asian, and more to the point, typically pick a German over a Japanese.  When there is a ""comparo"" report between the Japanese ELLPS or LPS and the offering from Germany (in the same class), the German's usually finish ahead of their Japanese rival (the one glaring example to the contrary is when the Lexus IS bested the BMW 3, and that was over a year ago).Generally, the German examples rule the category -- far as I can tell if there is any humbling, it is the exception rather than the rule.I so wanted to love the Q50 Infiniti (at the time I was in a 2012 Acura TL SH-AWD) and did end up ordering a IS 350 with the F-sport package when I thought I would be forced to ""settle"" for a Lexus to replace the Acura, thinking, at the time, an Audi will be too expensive to be considered, compared to the IS 350.  I was mistaken -- an S4 was ""within reach.""The point or better said, question, is, when were the Germans in humble mode and when were they further humbled by Lexus and Infiniti, to quote laurasdada's previous post?Driving it like I live . . ."
1467,stickguy,"April 10, 2015 11:11AM","Well acura came out in 1985. Audi was pretty humbled back in those days. I'm still surprised that audi survived the dark era, never mind reinvented itself as a high end brand.And circa 1990 when the Lexus LS arrived, MB was not doing sport. Big tanks and diesels mostly (exception being the SL, a convertible tank!).To me, BMW is the only one that really evolved from the original ELLPS days, since the other euros weren't in it back then.  To a large extent the 1st legend and Infiniti were it along with the 3 series."
